season,school,player_name,jersey_number,position,class_year,height,weight,hometown,high_school,profile_url,roster_url,team_record_2025,team_w_2025,team_l_2025,team_t_2025
2025,UC Irvine,Samuel Bowman,14,"Attacker Attacker 6'3"" 200 lbs",Fr.,6-3,,"Irvine, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/samuel-bowman/7353,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Samuel Bowman,14,"Attacker Attacker 6'3"" 200 lbs",Fr.,6-3,,"Irvine, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/samuel-bowman/7353,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Keegan McGann,15,"Attacker Attacker 6'4"" 200 lbs",So.,6-4,,"Mission Viejo, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/keegan-mcgann/7328,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Keegan McGann,15,"Attacker Attacker 6'4"" 200 lbs",So.,6-4,,"Mission Viejo, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/keegan-mcgann/7328,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Tyler Laymon,16,"Defender Defender 6'2"" 210 lbs",Jr.,6-2,,"Livermore, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/tyler-laymon/7322,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Tyler Laymon,16,"Defender Defender 6'2"" 210 lbs",Jr.,6-2,,"Livermore, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/tyler-laymon/7322,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Maddox McEwen,17,"Attacker Attacker 6'3"" 175 lbs",So.,6-3,,"Manhattan Beach, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/maddox-mcewen/7327,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Maddox McEwen,17,"Attacker Attacker 6'3"" 175 lbs",So.,6-3,,"Manhattan Beach, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/maddox-mcewen/7327,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Dylan Rosmann,18,"Attacker Attacker 6'3"" 190 lbs",Fr.,6-3,,"Irvine, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/dylan-rosmann/7352,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Dylan Rosmann,18,"Attacker Attacker 6'3"" 190 lbs",Fr.,6-3,,"Irvine, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/dylan-rosmann/7352,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Charlie Jones,19,"Utility Utility 6'4"" 205 lbs",Fr.,6-4,,"Huntington Beach, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/charlie-jones/7355,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Charlie Jones,19,"Utility Utility 6'4"" 205 lbs",Fr.,6-4,,"Huntington Beach, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/charlie-jones/7355,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Ben Youngblood,20,"Utility Utility 6'2"" 210 lbs",R-So.,6-2,,"Rancho Santa Margarita, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/ben-youngblood/7334,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Ben Youngblood,20,"Utility Utility 6'2"" 210 lbs",R-So.,6-2,,"Rancho Santa Margarita, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/ben-youngblood/7334,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Ben Atkinson,21,"Defender Defender 6'6"" 197 lbs",Fr.,6-6,,"Old Greenwich, Conn.",,https://ucirvinesports.com/sports/mens-water-polo/roster/ben-atkinson/7356,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Ben Atkinson,21,"Defender Defender 6'6"" 197 lbs",Fr.,6-6,,"Old Greenwich, Conn.",,https://ucirvinesports.com/sports/mens-water-polo/roster/ben-atkinson/7356,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Jayson Hubbard,23,"Attacker Attacker 6'3"" 180 lbs",So.,6-3,,"Danville, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/jayson-hubbard/7320,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Jayson Hubbard,23,"Attacker Attacker 6'3"" 180 lbs",So.,6-3,,"Danville, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/jayson-hubbard/7320,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Andrew Bockstahler,24,"Attacker Attacker 6'5"" 185 lbs",Fr.,6-5,,"San Diego, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/andrew-bockstahler/7351,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Irvine,Andrew Bockstahler,24,"Attacker Attacker 6'5"" 185 lbs",Fr.,6-5,,"San Diego, Calif.",,https://ucirvinesports.com/sports/mens-water-polo/roster/andrew-bockstahler/7351,https://ucirvinesports.com/sports/mens-water-polo/roster,Season Record Overall 15-12 PCT .556 Conf 2-3 PCT .400 Streak L1 Home 5-4 Away 4-4 Neutral 6-4,15,12,
2025,UC Davis,Baxter Chelsom,1,"Goalkeeper GK 6'5"" 210 lbs",R-So.,6-5,210,"Los Angeles, Calif.",Harvard-Westlake,https://ucdavisaggies.com/sports/mens-water-polo/roster/baxter-chelsom/19477,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Baxter Chelsom,1,"Goalkeeper GK 6'5"" 210 lbs",R-So.,6-5,210,"Los Angeles, Calif.",Harvard-Westlake,https://ucdavisaggies.com/sports/mens-water-polo/roster/baxter-chelsom/19477,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,A Brady Simon,1A,"Goalkeeper GK 6'3"" 185 lbs",R-So.,6-3,185,"Long Beach, Calif.",Wilson,https://ucdavisaggies.com/sports/mens-water-polo/roster/brady-simon/19497,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,A Brady Simon,1A,"Goalkeeper GK 6'3"" 185 lbs",R-So.,6-3,185,"Long Beach, Calif.",Wilson,https://ucdavisaggies.com/sports/mens-water-polo/roster/brady-simon/19497,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,B William McKeon,1B,"Goalkeeper GK 6'5"" 205 lbs",So.,6-5,205,"Danville, Calif.",,https://ucdavisaggies.com/sports/mens-water-polo/roster/william-mckeon/20164,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,B William McKeon,1B,"Goalkeeper GK 6'5"" 205 lbs",So.,6-5,205,"Danville, Calif.",,https://ucdavisaggies.com/sports/mens-water-polo/roster/william-mckeon/20164,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Will Stryker,2,"Attacker Atk 6'0"" 165 lbs",Sr.,6-0,165,"Lafayette, Calif.",Miramonte,https://ucdavisaggies.com/sports/mens-water-polo/roster/will-stryker/19498,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Will Stryker,2,"Attacker Atk 6'0"" 165 lbs",Sr.,6-0,165,"Lafayette, Calif.",Miramonte,https://ucdavisaggies.com/sports/mens-water-polo/roster/will-stryker/19498,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Andrew Hitchcock,3,"Center CTR 6'8"" 250 lbs",R-Sr.,6-8,250,"Morgan Hill, Calif.",Valley Christian,https://ucdavisaggies.com/sports/mens-water-polo/roster/andrew-hitchcock/19485,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Andrew Hitchcock,3,"Center CTR 6'8"" 250 lbs",R-Sr.,6-8,250,"Morgan Hill, Calif.",Valley Christian,https://ucdavisaggies.com/sports/mens-water-polo/roster/andrew-hitchcock/19485,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Brody Crouch,4,"Center CTR 6'1"" 215 lbs",R-So.,6-1,215,"Moraga, Calif.",Campolindo,https://ucdavisaggies.com/sports/mens-water-polo/roster/brody-crouch/19478,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Brody Crouch,4,"Center CTR 6'1"" 215 lbs",R-So.,6-1,215,"Moraga, Calif.",Campolindo,https://ucdavisaggies.com/sports/mens-water-polo/roster/brody-crouch/19478,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Luka Palavra,5,Center CTR 250 lbs,Fr.,,250,Croatia,,https://ucdavisaggies.com/sports/mens-water-polo/roster/luka-palavra/19901,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Luka Palavra,5,Center CTR 250 lbs,Fr.,,250,Croatia,,https://ucdavisaggies.com/sports/mens-water-polo/roster/luka-palavra/19901,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Mateo Ruano,6,"Utility UTL 6'2"" 200 lbs",So.,6-2,200,"Sacramento, Calif.",Rio Americano,https://ucdavisaggies.com/sports/mens-water-polo/roster/mateo-ruano/19900,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Mateo Ruano,6,"Utility UTL 6'2"" 200 lbs",So.,6-2,200,"Sacramento, Calif.",Rio Americano,https://ucdavisaggies.com/sports/mens-water-polo/roster/mateo-ruano/19900,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Colin Nicholls,7,"Attacker ATK 6'0"" 210 lbs",R-Sr.,6-0,210,"Laguna Beach, Calif.",Loyola,https://ucdavisaggies.com/sports/mens-water-polo/roster/colin-nicholls/19494,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Colin Nicholls,7,"Attacker ATK 6'0"" 210 lbs",R-Sr.,6-0,210,"Laguna Beach, Calif.",Loyola,https://ucdavisaggies.com/sports/mens-water-polo/roster/colin-nicholls/19494,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Andrew Bonelli,8,"Attacker Atk 6'0"" 175 lbs",R-So.,6-0,175,"Redondo Beach, Calif.",Loyola,https://ucdavisaggies.com/sports/mens-water-polo/roster/andrew-bonelli/19476,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Andrew Bonelli,8,"Attacker Atk 6'0"" 175 lbs",R-So.,6-0,175,"Redondo Beach, Calif.",Loyola,https://ucdavisaggies.com/sports/mens-water-polo/roster/andrew-bonelli/19476,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Thomas Kiesling,9,"Attacker Atk 6'5"" 195 lbs",R-So.,6-5,195,"Burlingame, Calif.",Menlo School,https://ucdavisaggies.com/sports/mens-water-polo/roster/thomas-kiesling/19487,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Thomas Kiesling,9,"Attacker Atk 6'5"" 195 lbs",R-So.,6-5,195,"Burlingame, Calif.",Menlo School,https://ucdavisaggies.com/sports/mens-water-polo/roster/thomas-kiesling/19487,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Timothy Kerr,10,"Attacker Atk 5'11"" 175 lbs",Jr.,5-11,175,"Alamo, Calif.",San Ramon Valley,https://ucdavisaggies.com/sports/mens-water-polo/roster/timothy-kerr/19486,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Timothy Kerr,10,"Attacker Atk 5'11"" 175 lbs",Jr.,5-11,175,"Alamo, Calif.",San Ramon Valley,https://ucdavisaggies.com/sports/mens-water-polo/roster/timothy-kerr/19486,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Austin Quick,11,Attacker ATK 200 lbs,R-Fr.,,200,"Bellevue, Wash.",Sammamish,https://ucdavisaggies.com/sports/mens-water-polo/roster/austin-quick/19495,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Austin Quick,11,Attacker ATK 200 lbs,R-Fr.,,200,"Bellevue, Wash.",Sammamish,https://ucdavisaggies.com/sports/mens-water-polo/roster/austin-quick/19495,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Adam Ting,12,"Attacker Atk 6'2"" 200 lbs",R-Sr.,6-2,200,"Orinda, Calif.",Miramonte,https://ucdavisaggies.com/sports/mens-water-polo/roster/adam-ting/19499,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Adam Ting,12,"Attacker Atk 6'2"" 200 lbs",R-Sr.,6-2,200,"Orinda, Calif.",Miramonte,https://ucdavisaggies.com/sports/mens-water-polo/roster/adam-ting/19499,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Gabe Bensen,13,Attacker ATK 220 lbs,So.,,220,"Carlsbad, Calif.",Carlsbad,https://ucdavisaggies.com/sports/mens-water-polo/roster/gabe-bensen/19475,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Gabe Bensen,13,Attacker ATK 220 lbs,So.,,220,"Carlsbad, Calif.",Carlsbad,https://ucdavisaggies.com/sports/mens-water-polo/roster/gabe-bensen/19475,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Max Prokhin,15,Attacker Atk 195 lbs,Fr.,,195,"Brooklyn, N.Y.",,https://ucdavisaggies.com/sports/mens-water-polo/roster/max-prokhin/20014,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Max Prokhin,15,Attacker Atk 195 lbs,Fr.,,195,"Brooklyn, N.Y.",,https://ucdavisaggies.com/sports/mens-water-polo/roster/max-prokhin/20014,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,JT Doughty,16,Attacker ATK 190 lbs,R-Fr.,,190,"Davis, Calif.",Davis Senior,https://ucdavisaggies.com/sports/mens-water-polo/roster/jt-doughty/19480,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,JT Doughty,16,Attacker ATK 190 lbs,R-Fr.,,190,"Davis, Calif.",Davis Senior,https://ucdavisaggies.com/sports/mens-water-polo/roster/jt-doughty/19480,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Thomas Marr,18,Attacker ATK 190 lbs,R-Fr.,,190,"Long Beach, Calif.",Los Alamitos,https://ucdavisaggies.com/sports/mens-water-polo/roster/thomas-marr/19490,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Thomas Marr,18,Attacker ATK 190 lbs,R-Fr.,,190,"Long Beach, Calif.",Los Alamitos,https://ucdavisaggies.com/sports/mens-water-polo/roster/thomas-marr/19490,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Oriol Vi as,19,Attacker Atk,Fr.,,,Spain,,https://ucdavisaggies.com/sports/mens-water-polo/roster/oriol-vi-as/19902,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Oriol Vi as,19,Attacker Atk,Fr.,,,Spain,,https://ucdavisaggies.com/sports/mens-water-polo/roster/oriol-vi-as/19902,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,William Fosselman,20,"Utility Utl 6'0"" 190 lbs",Sr.,6-0,190,"Pasadena, Calif.",Newport Harbor,https://ucdavisaggies.com/sports/mens-water-polo/roster/william-fosselman/19482,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,William Fosselman,20,"Utility Utl 6'0"" 190 lbs",Sr.,6-0,190,"Pasadena, Calif.",Newport Harbor,https://ucdavisaggies.com/sports/mens-water-polo/roster/william-fosselman/19482,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Ned Ginoti,21,"Attacker Atk 6'1"" 175 lbs",R-Fr.,6-1,175,"Valley Village, Calif.",Crespi Carmelite,https://ucdavisaggies.com/sports/mens-water-polo/roster/ned-ginoti/19484,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Ned Ginoti,21,"Attacker Atk 6'1"" 175 lbs",R-Fr.,6-1,175,"Valley Village, Calif.",Crespi Carmelite,https://ucdavisaggies.com/sports/mens-water-polo/roster/ned-ginoti/19484,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Colton Fine,22,Utility UTL 185 lbs,R-Fr.,,185,"Palos Verdes, Calif.",Loyola High School of Los Angeles,https://ucdavisaggies.com/sports/mens-water-polo/roster/colton-fine/19481,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Colton Fine,22,Utility UTL 185 lbs,R-Fr.,,185,"Palos Verdes, Calif.",Loyola High School of Los Angeles,https://ucdavisaggies.com/sports/mens-water-polo/roster/colton-fine/19481,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
2025,UC Davis,Oleg Shatskikh,23,Attacker/Utility ATK/UTL 195 lbs,So.,,195,"Irvine, Calif.",University,https://ucdavisaggies.com/sports/mens-water-polo/roster/oleg-shatskikh/19496,https://ucdavisaggies.com/sports/mens-water-polo/roster,Season Record Overall 15-13 PCT .536 Conf 3-2 PCT .600 Streak L1 Home 2-4 Away 5-4 Neutral 8-5,15,13,
